ligand,ligandName,protein_path
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_246.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_247.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_251.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_257.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_260.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_263.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_273.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_285.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_288.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_293.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_294.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_299.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_30.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_301.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_302.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_304.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_306.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_307.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_309.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_310.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_313.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_315.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_321.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_325.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_328.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_335.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_336.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_337.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_34.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_343.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_344.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_36.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_362.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_37.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_374.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_375.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_377.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_379.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_381.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_385.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_386.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_388.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_39.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_396.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_400.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_408.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_41.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_415.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_42.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_422.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_424.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_425.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_427.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_443.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_444.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_448.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_467.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_476.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_477.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_483.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_492.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_52.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_7.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_71.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_75.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_79.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_80.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_87.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2zda/2zda_ligand_91.sdf,2zda,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_10.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_100.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_108.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_109.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_11.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_122.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_126.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_128.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_130.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_131.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_137.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_138.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_142.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_146.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_149.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_154.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_157.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_159.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_162.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_169.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_173.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_177.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_185.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_188.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_19.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_192.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_193.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_207.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_209.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_21.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_210.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_22.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_222.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_223.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_224.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_234.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_24.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_240.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_243.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_247.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_250.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_252.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_258.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_262.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_268.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_27.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_271.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_274.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_277.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_279.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_282.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_285.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_288.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_295.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_301.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_306.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_307.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_308.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_309.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_315.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
/gxr/luwei/dynamicbind/CASF/decoys_screening_reorder/3gnw/2qbq/2qbq_ligand_318.sdf,2qbq,/gxr/luwei/CASF/CASF-2016/processed_coreset/cleaned_proteins/3gnw_protein.pdb
